D_median,G_median,U_l2_mean_all,U_l2_median,U_l2_non_occluded,U_l2_occluded,U_mse_global,action_maxabs_pred_vs_real,chunk_motion_mm,condition,eef_nuisance_mm,eef_treatment_mm,episode,episode_idx,episode_success,family,n_occluded_tokens,obj_nuisance_mm,obj_treatment_mm,phase,severity,state_id,state_key,step,suite,task_id,treatment_over_nuisance,wall_sec
9.938477516174316,3.860959053039551,10.590390076860785,9.600532531738281,10.590390076860785,nan,0.17597855240422314,0.04438203573226929,22.32130961297173,B_camera_shift_strong,0.8029926031685762,0.5263745078239065,B_camera_shift_strong_libero_goal_t5_ep5,5,False,B_camera_shift,0,0.7997829535992196,0.6285354476165935,approach,strong,B_camera_shift_strong_libero_goal_t05_ep005_s0152_approach,B_camera_shift_strong/B_camera_shift_strong_libero_goal_t05_ep005_s0152_approach,152,libero_goal,5,0.6555160106666662,0.46
5.580332279205322,3.8505074977874756,9.015376896597445,7.8211517333984375,9.015376896597445,nan,0.1353458721411237,0.06892061233520508,16.71670403100346,B_camera_shift_strong,2.345988269369045,0.8926101192468562,B_camera_shift_strong_libero_goal_t5_ep6,6,False,B_camera_shift,0,1.8884554283651511,0.9653405439625996,approach,strong,B_camera_shift_strong_libero_goal_t05_ep006_s0160_approach,B_camera_shift_strong/B_camera_shift_strong_libero_goal_t05_ep006_s0160_approach,160,libero_goal,5,0.3804836242795554,0.44
7.340610027313232,2.907960891723633,8.880296659655869,8.149160385131836,8.880296659655869,nan,0.12322798762558201,0.03553017973899841,16.42523302652205,B_camera_shift_strong,2.469951782721321,0.6417458049534027,B_camera_shift_strong_libero_goal_t5_ep7,7,False,B_camera_shift,0,1.2575315316129236,0.8513180609928557,approach,strong,B_camera_shift_strong_libero_goal_t05_ep007_s0176_approach,B_camera_shift_strong/B_camera_shift_strong_libero_goal_t05_ep007_s0176_approach,176,libero_goal,5,0.25982118737813814,0.45
12.024481773376465,3.805583953857422,11.55691703595221,10.893198013305664,11.55691703595221,nan,0.19599615313024318,0.03350946307182312,25.88802558281384,B_camera_shift_strong,0.6281320069141677,2.607258840860488,B_camera_shift_strong_libero_goal_t5_ep8,8,True,B_camera_shift,0,0.6364010514531774,2.6140446441377168,approach,strong,B_camera_shift_strong_libero_goal_t05_ep008_s0096_approach,B_camera_shift_strong/B_camera_shift_strong_libero_goal_t05_ep008_s0096_approach,96,libero_goal,5,4.150813542632866,0.48
8.13711166381836,3.1371359825134277,9.397307315841317,8.272476196289062,9.397307315841317,nan,0.13979505257151528,0.08459693193435669,25.148106550142074,B_camera_shift_strong,0.8250861931255885,2.2045617386038314,B_camera_shift_strong_libero_goal_t5_ep9,9,False,B_camera_shift,0,0.8150693522481692,2.1470181613738677,approach,strong,B_camera_shift_strong_libero_goal_t05_ep009_s0144_approach,B_camera_shift_strong/B_camera_shift_strong_libero_goal_t05_ep009_s0144_approach,144,libero_goal,5,2.6719168942247338,0.45
7.020613670349121,3.0599942207336426,8.473850699141622,7.176135063171387,8.473850699141622,nan,0.11481231192762119,0.10972476005554199,41.26175412801349,ID,7.083092770494642,4.355348808611635,ID_libero_goal_t5_ep0,0,False,ID,0,0.0,0.0,approach,none,ID_libero_goal_t05_ep000_s0112_approach,ID/ID_libero_goal_t05_ep000_s0112_approach,112,libero_goal,5,0.6148936558835276,0.38
6.848637580871582,3.033452033996582,7.68895317055285,7.040059566497803,7.68895317055285,nan,0.09104113751306049,0.03567039966583252,34.367121971034756,ID,0.971531579401165,1.8909006789819116,ID_libero_goal_t5_ep1,1,False,ID,0,0.5813282392592721,1.1054949483209995,approach,none,ID_libero_goal_t05_ep001_s0120_approach,ID/ID_libero_goal_t05_ep001_s0120_approach,120,libero_goal,5,1.9463090228599977,0.48
6.007465362548828,3.141892671585083,7.603161960840225,6.284067153930664,7.603161960840225,nan,0.09455184780403847,0.0200636088848114,20.026493066676665,ID,1.6121768959646852,1.2684375020584935,ID_libero_goal_t5_ep1,1,False,ID,0,0.13813554793802812,0.145279829415818,manipulation,none,ID_libero_goal_t05_ep001_s0144_manipulation,ID/ID_libero_goal_t05_ep001_s0144_manipulation,144,libero_goal,5,0.7867855600917126,0.43
6.6842041015625,2.0701801776885986,7.983371178619564,7.147918701171875,7.983371178619564,nan,0.09946688375004707,0.011817246675491333,13.04411219923903,ID,0.7743035041642332,0.9855047755298303,ID_libero_goal_t5_ep1,1,False,ID,0,0.9830978356666028,0.5882695057206843,pre_grasp,none,ID_libero_goal_t05_ep001_s0216_pre_grasp,ID/ID_libero_goal_t05_ep001_s0216_pre_grasp,216,libero_goal,5,1.2727629026986818,0.49
8.441574096679688,5.143471717834473,8.375649152323604,7.55721378326416,8.375649152323604,nan,0.10253758904694917,0.0354880690574646,76.5638141748203,ID,0.5300213337152062,2.1844585639313894,ID_libero_goal_t5_ep2,2,True,ID,0,0.0,0.0,approach,none,ID_libero_goal_t05_ep002_s0024_approach,ID/ID_libero_goal_t05_ep002_s0024_approach,24,libero_goal,5,4.1214540339713075,0.41
