state_id,suite,phase,episode,frac_tokens_lawm_better_than_nochange,mse_pred_global,mse_trivial_global,lawm_better_on_mse,U_median,G_median,D_median,sum_sq_err_pred,sum_sq_err_trivial,q0_G_median,q0_U_median,q0_D_median,q0_frac_better,q0_S_median,q1_G_median,q1_U_median,q1_D_median,q1_frac_better,q1_S_median,q2_G_median,q2_U_median,q2_D_median,q2_frac_better,q2_S_median,q3_G_median,q3_U_median,q3_D_median,q3_frac_better,q3_S_median
libero_object_t00_ep008_s0024_approach,libero_object,approach,libero_object_t0_ep8,0.16796875,0.059297987833694166,0.11502964973134283,True,5.724904420304969,1.8573971620067724,5.249770529448803,11658.458792006944,22615.74937437986,1.2401011236683956,5.058203503436342,4.813014626439622,0.0,1.1331670179970388e-06,1.6282664852874271,4.771623545698848,4.390548535932928,0.0,6.130615702204523e-06,2.321415180125342,5.289224029923847,4.820526572708754,0.0,5.651921583194053e-06,13.66289192439622,8.33959450123132,14.354169047792386,0.671875,1.7376460164086893e-05
libero_object_t00_ep008_s0040_pre_grasp,libero_object,pre_grasp,libero_object_t0_ep8,0.1953125,0.07147341517825011,0.11369442849704343,True,6.119561875673317,1.8381456729899628,5.81609968378249,14052.245211365396,22353.234197946724,1.0876960970139073,5.151184861335109,5.246378969811419,0.0,2.672839514161751e-06,1.4999572488281925,5.585338024102252,5.433770521223034,0.0,4.2651854528230615e-06,2.536805105496425,5.492187407641733,5.351572805454214,0.0,7.898004696471617e-06,16.154002308086053,10.036486496451573,13.810549084828772,0.78125,2.693991336855106e-05
libero_object_t00_ep008_s0056_manipulation,libero_object,manipulation,libero_object_t0_ep8,0.23046875,0.05739919647234152,0.1602773171444595,True,5.586138488322145,2.3397610107151703,6.007223327006951,11285.141220034122,31511.8027691379,1.4698133288222728,4.657994099925392,4.92574849376604,0.0,2.624310809551389e-06,1.8786018250980083,4.9657069294563865,5.346777243456046,0.0,4.396815711515956e-06,2.995562192864416,5.566263573740683,5.699137648411208,0.078125,8.447566415270558e-06,21.506644372487436,8.681884049802942,20.568886127459706,0.84375,1.7823849702836014e-05
libero_object_t00_ep009_s0024_approach,libero_object,approach,libero_object_t0_ep9,0.1640625,0.05514565549018368,0.11464092572248381,True,5.649349637870829,1.9132058668323808,5.589507715991601,10842.077034614036,22539.323124446102,1.1710083003537017,4.574581702893774,4.615170685564805,0.0,1.4124787526270666e-06,1.6394673742544341,5.008312586420345,4.937735235677076,0.0,5.986912583466619e-06,2.378618672442612,5.473828403547666,5.185588195414347,0.0,1.0179252058151178e-05,12.425178008793093,8.085675293973399,11.744521018071596,0.65625,1.1246208032389404e-05
libero_object_t00_ep009_s0048_pre_grasp,libero_object,pre_grasp,libero_object_t0_ep9,0.16015625,0.05948092162626781,0.07140274098149417,True,5.470798919834607,1.8155166778368548,5.821210326849806,11694.425039097263,14038.350098889605,1.281955301064818,4.430776755486976,4.610968641233997,0.0,4.9718780701368814e-06,1.5367262419913077,4.93744548959179,5.520278196523915,0.0,4.859762839259929e-06,2.2016545818563973,5.1165991941817515,5.223807168014309,0.0,9.47903663472971e-06,11.479512810780701,9.549420158140798,11.982943807674177,0.640625,2.3295429855352268e-05
libero_object_t00_ep009_s0064_manipulation,libero_object,manipulation,libero_object_t0_ep9,0.203125,0.06288263053655048,0.15683747241388113,True,5.502893250208192,2.2865578245781264,5.866999000001884,12363.228224530114,30835.50177634834,1.496000948346241,4.566306657662672,4.704209540333629,0.0,2.9819930205121636e-06,1.9177630245161472,4.923902731335049,5.518482532472962,0.0,4.774991339218104e-06,2.9592241925797396,5.42530807419722,5.223012581038533,0.03125,7.186883294707513e-06,19.305163597951257,9.05196411218834,18.22724191765951,0.78125,1.2465853160392726e-05
libero_spatial_t02_ep000_s0024_approach,libero_spatial,approach,libero_spatial_t2_ep0,0.27734375,0.10431163642812258,0.18175650095518278,True,7.7798319627890455,3.334645459046194,8.314980585437821,20508.50221486032,35734.78213979658,2.0390792241911706,7.4219505829974395,7.4403278331888,0.0,1.8597531266095757e-06,2.7681893273275784,6.99285038034684,7.029194500640688,0.0,6.837873343101819e-06,4.18709931405885,6.547062940579099,7.072445130899256,0.15625,9.424443760508439e-06,21.907990107445215,10.789836162391993,21.50350370032517,0.953125,1.885620349639794e-05
libero_spatial_t02_ep000_s0040_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep0,0.234375,0.07955351167114019,0.07298024288469912,False,6.938594134006044,2.3539254406758077,6.750738860823784,15640.856822639527,14348.499593074921,1.567519367528054,6.775591368524279,6.601278289923698,0.0,1.5237831121339696e-06,2.0659538516444367,6.100256030252058,6.0260944754378185,0.0,4.687234650191385e-06,3.0035085542187523,5.903917936469583,5.641944358337229,0.03125,1.3007771030970616e-05,13.055549540404328,9.44952535233385,11.72019350307588,0.90625,1.9915449229301885e-05
libero_spatial_t02_ep000_s0064_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep0,0.36328125,0.10064232063475388,0.2525601964843633,True,7.5722810486708205,3.836123067881343,8.41062077637235,19787.08537535769,49655.35511039771,2.299244021387013,7.422362699101182,7.177395757925044,0.0,9.444381248613354e-06,3.1824643723308927,6.579961962815734,6.434970779572446,0.0,5.332505679689348e-06,6.846841388960721,7.082543881612333,7.9354969475393276,0.46875,7.081210696924245e-06,26.08654488777556,10.635723516296846,24.46431000974701,0.984375,1.6597250578342937e-05
libero_spatial_t02_ep001_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep1,0.2890625,0.09325810517734807,0.19639996392261316,True,7.541122262931182,4.074902486923334,7.7701565947614935,18335.28954270805,38613.80410689712,2.875814359817336,7.114001630039528,7.021202572405398,0.0,2.1332291453290964e-06,3.4904740978748094,6.518163096718387,6.201194813138561,0.015625,5.660703209287021e-06,4.78163864649952,6.748200086553929,7.035851735735346,0.15625,8.795042958809063e-06,23.704246619837008,10.3078906604294,22.360443392664827,0.984375,1.725214042380685e-05
libero_spatial_t02_ep001_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep1,0.26171875,0.0862479959138563,0.1229925451601715,True,7.407213960062568,2.988453571761853,7.319985907757021,16957.04598063146,24181.318318851,1.7487527318257716,7.123926215983628,6.8648768677966245,0.0,2.2909888457434135e-06,2.541962384227882,6.140934492016641,6.056710327429755,0.0,8.931581305660075e-06,3.8199598527949545,6.5603255955598065,6.149997713492685,0.0625,1.375131114400574e-05,16.73841684950186,9.605150714188097,15.647104094092,0.984375,2.344273161725141e-05
libero_spatial_t02_ep001_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep1,0.30859375,0.10496844616527602,0.20848584226351297,True,7.907817323326695,3.381527944170923,7.971718927660124,20637.63626366259,40989.98447574476,2.3000050981959355,7.622360861425957,7.4030307279742384,0.0,2.5739658440215862e-06,2.902521282936683,6.55281837850404,6.471128251485773,0.0,5.3667620250053005e-06,4.702218233548459,7.012177763369614,7.327868636401361,0.234375,9.773845704330597e-06,23.528613276551383,10.474888717044198,20.440895492520546,1.0,1.4731134797330014e-05
libero_spatial_t02_ep002_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep2,0.30078125,0.08620427506961882,0.17192522177116584,True,6.881607575934983,4.05189381441256,7.729603614516655,16948.450112887618,33801.87400198537,2.8404397257647975,6.493504822381562,6.57627366529929,0.0,3.6670901408797363e-06,3.6231314363300076,5.997579755674413,6.342919524293688,0.0,6.6090974542021286e-06,4.870817350255509,6.314476057097432,7.00498766342502,0.234375,6.72817850499996e-06,22.366718477508876,9.65971083394549,21.197235153299967,0.96875,1.7727649719745386e-05
libero_spatial_t02_ep002_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep2,0.3046875,0.08612406137256662,0.1515502321361458,True,7.242953820220556,3.0041854988367844,7.259411051354916,16932.67945833758,29795.98803982335,1.9170169270989927,6.554990596652479,6.769636566215349,0.0,1.9411207858865964e-06,2.5419340082257555,6.264243506913192,6.164726304720537,0.0,1.0470018423802685e-05,4.2711458501502015,6.596080102114438,6.575295004312133,0.21875,1.09094535218901e-05,18.35951860789602,9.620754146412832,16.256394687069033,1.0,2.3027297174849082e-05
libero_spatial_t02_ep002_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep2,0.296875,0.09851512161513343,0.201227087654355,True,7.563513575714307,3.56249185880379,8.091501370003833,19368.861030508153,39562.85524954743,2.2885887476994426,6.954397374694844,6.9731092341983985,0.0,2.28050794248702e-06,2.8338194189562733,6.874504351808312,7.039665821799579,0.0,8.174526101356605e-06,5.1673190314745945,6.789670566923167,7.935290696984898,0.21875,1.1205793271074072e-05,23.811128687316938,9.738154228934668,20.51305874975983,0.96875,1.7407023733539972e-05
libero_spatial_t02_ep003_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep3,0.27734375,0.08753022252546853,0.17916053533897147,True,6.96988376901651,3.343590442287729,7.447404607402621,17209.141990287317,35224.39453192451,1.9641194678139933,6.93430689183829,6.789506244541418,0.0,2.188666712754639e-06,2.848092896866075,5.794967333951821,5.8119096980556115,0.0,7.238120588226593e-06,4.129881337532083,5.848636101962105,6.475772632321293,0.15625,1.129946440414642e-05,22.393196470248306,10.042378999981388,21.122838589091245,0.953125,1.7337838471576106e-05
libero_spatial_t02_ep003_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep3,0.19140625,0.07584366606401698,0.0579281323194999,False,6.902910721685538,2.145011011089803,6.730004728377667,14911.471497514249,11389.134239072235,1.5024095076994166,6.447671343901308,6.391680525369457,0.0,2.2950816855882294e-06,1.9285315107717322,5.6779446343924995,5.580005199153339,0.0,7.103193865987123e-06,2.593791123357268,5.659759048463615,5.228495812172634,0.0,1.0080540050694253e-05,12.122759576620556,8.782933114229866,12.401917234164983,0.765625,1.969810818991391e-05
libero_spatial_t02_ep003_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep3,0.3359375,0.09600489043403508,0.24227435880318424,True,7.353076849957253,3.7495512626584677,7.92634843613234,18875.329498454776,47633.07713557643,2.492807110658375,6.281142330077097,6.234940827913624,0.0,5.62017362426559e-06,3.2006258677098116,5.8922842877421004,5.779213704509047,0.0,5.9111671362188645e-06,5.795144450379,7.171992229685023,8.130406413641126,0.34375,7.727315960437409e-06,26.5247047402293,10.395801451652085,24.70202646159308,1.0,1.795445405150531e-05
libero_spatial_t02_ep004_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep4,0.29296875,0.09336234955181777,0.186343927474154,True,7.1061668989075475,3.997478752653282,7.40013137450709,18355.78482068378,36636.70689283847,2.7176960429254726,7.080286514215052,6.953947017195192,0.0,2.4933480062827584e-06,3.4989808416555004,6.552245114615797,6.317878768624118,0.0,8.248813628597418e-06,4.839837419079393,6.207338130184622,6.521400557318934,0.203125,8.262064056907548e-06,23.557694091996716,10.42989612894678,21.500845089710108,0.96875,1.8443332919559907e-05
libero_spatial_t02_ep004_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep4,0.2421875,0.08546049689433788,0.12020202375249021,True,7.35681919527557,2.7056546052601798,7.13089510268493,16802.21737340198,23632.67948592959,1.6189533674346348,7.111663151872424,6.680136873170664,0.0,2.0353479044388223e-06,2.2858025109732134,6.708187252726598,6.4276349573691665,0.0,9.700831014924916e-06,3.4154488754825625,6.396977957943202,6.405318735546855,0.015625,9.202841283695307e-06,17.011181218929757,9.806215765269233,16.42134139201897,0.953125,2.8293738978391048e-05
libero_spatial_t02_ep004_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep4,0.32421875,0.10152602982358054,0.21382713207389328,True,7.364654332110151,4.026018239686863,7.560857019754591,19960.82967155453,42040.12478278403,2.601290876095428,6.964226494692532,6.857685762008767,0.0,2.399303184574819e-06,3.3760576963375186,6.614705743594868,6.491508236729741,0.0,9.072306056623347e-06,4.946873585979912,6.640876107040754,6.435829242175621,0.296875,8.893078302207869e-06,23.726988394615635,11.1901379921438,21.175602589943985,1.0,1.9868925846822094e-05
libero_spatial_t02_ep005_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep5,0.39453125,0.09874419931111394,0.1916264414285691,True,7.713489043847055,5.372684513711047,7.865141269810864,19413.899538159487,37675.291396388115,3.671365358710178,6.316405163228395,6.52005553781119,0.015625,6.739545369782718e-06,4.735480659725136,7.205563602225369,7.113012702686401,0.09375,6.727973868692061e-06,6.425100579947007,6.856283072522261,7.339161058862585,0.46875,5.613849452856812e-06,22.610997505906575,10.722427964024817,18.836687962297304,1.0,1.972315840248484e-05
libero_spatial_t02_ep005_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep5,0.23828125,0.09430783933053634,0.13805258431163855,True,7.4991748100688085,3.063649982710412,7.727816968102584,18541.675675098086,27142.242496342635,1.6407998009073546,6.7514529286539275,6.68728996939724,0.0,2.3943073301779805e-06,2.5789565355340462,6.849879702562625,6.979925713937133,0.0,7.81887729317532e-06,4.109711008143346,6.7095253429641275,6.67315353537609,0.0625,2.029180177487433e-05,18.595439371464433,11.001600440297686,18.667552632290793,0.890625,2.5643975277489517e-05
libero_spatial_t02_ep005_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep5,0.2734375,0.10660423425229892,0.18621890699878443,True,7.748391124077958,3.3317410303025374,7.409642733479346,20959.245287875987,36612.126867217,2.1049244704105137,7.14033715225399,6.996374104528031,0.0,2.468926481924427e-06,2.803286837372836,6.658927311914307,6.377232439876678,0.0,9.118759862758452e-06,4.608233750479099,7.085890517970682,6.709437631561464,0.09375,1.4431852378038457e-05,22.31314179774678,11.30664795948394,19.86331411247537,1.0,2.3461519958800636e-05
libero_spatial_t02_ep006_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep6,0.3125,0.08472911376785143,0.17585472524654444,True,7.1982541264354865,4.168107863542443,7.539644569706876,16658.42159966973,34574.4458212726,2.6879278341265294,6.515868203741633,6.479192256135903,0.0,5.556293217523489e-06,3.5955435005854834,6.12181101058253,6.667699248001135,0.03125,3.7447024396897177e-06,5.019687647206806,6.363780386100716,6.834700348955263,0.234375,5.113329962114221e-06,22.760681536849674,9.648446536685787,20.943884799921584,0.984375,1.74139640876092e-05
libero_spatial_t02_ep006_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep6,0.29296875,0.0945912449470811,0.15243591818677607,True,7.48185941203604,3.249159938249049,7.215481229691848,18597.39548655572,29970.12100286567,2.010572554747864,6.437432715917286,6.456608351459079,0.0,3.7338699030442513e-06,2.81368731115173,6.787292965070195,6.2861433267347975,0.0,1.0224220204690937e-05,4.19454418730866,6.778032337361802,6.41872630728033,0.203125,1.3354377642826876e-05,19.13018435241967,10.623666550905263,15.598120420020184,0.96875,2.6307541702408344e-05
libero_spatial_t02_ep006_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep6,0.3046875,0.11716688490664212,0.2160834390630837,True,7.812091482018676,3.7438054708249817,8.330414354154037,23035.946907725098,42483.73278731475,2.536674279578757,7.101895898688053,6.900805873199861,0.0,3.106649614892376e-06,3.126420273543526,6.863031271401285,6.813083450940148,0.0,7.594966291435412e-06,4.80172342042284,7.271673588021287,7.98512879058574,0.234375,1.103807016988867e-05,23.911535977545533,12.172452661864007,20.886280091335344,0.984375,2.2382317183655687e-05
libero_spatial_t02_ep007_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep7,0.328125,0.08085210738174975,0.16528047131294374,True,6.976439558344163,4.465075219271564,7.326818635423836,15896.171128111053,32495.462903895237,2.9026165713885472,6.667885737796236,6.6632639037575725,0.0,3.7821977230123593e-06,3.88524030405955,6.027301853775256,6.327277333157407,0.0625,6.897121465954115e-06,5.265397471926423,6.146525100360975,6.797558575128633,0.296875,6.298700554907555e-06,21.253804953927443,9.36044222389648,18.88499769598753,0.953125,1.4127857866697013e-05
libero_spatial_t02_ep007_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep7,0.26171875,0.08290785578043344,0.14079310701328135,True,7.312676172740912,2.868994060264635,7.352889243563832,16300.347709279458,27681.051183667216,1.9327231646460579,7.0015868453538275,6.965820077455691,0.0,2.345179609619663e-06,2.5085387696523753,6.330800823628547,6.314210238772585,0.0,7.755072601867141e-06,3.55992531463193,6.216679510365438,6.427136785305612,0.078125,1.4383292636921396e-05,18.487534886497166,9.121121935396204,16.68607049036187,0.96875,2.458919789205538e-05
libero_spatial_t02_ep007_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep7,0.30859375,0.09828428232740433,0.1996151209846306,True,7.3722930102918305,3.752680080063622,7.612995639280866,19323.47617982631,39245.929706546245,2.474404205525105,7.123981587393441,7.277147192044209,0.0,1.8949032778436958e-06,3.1955477163543575,6.014928107233754,6.402407710095115,0.0,6.574627377631259e-06,4.999330787887187,6.780000341359501,6.580596782208717,0.25,1.3249773019197164e-05,22.615173870779024,10.99988015405255,20.326887726325623,0.984375,1.8536269635660574e-05
libero_spatial_t02_ep008_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep8,0.3203125,0.09346901148608557,0.19403514114736478,True,7.378240859227336,4.126377840412188,7.783910421525949,18376.755410256308,38148.8610307011,2.834149975423176,6.699862204790006,6.617759333207914,0.0,3.061383495150949e-06,3.656790832523652,6.273615823853042,6.40505981455407,0.03125,7.402360324704205e-06,4.993785205572204,6.30498363439844,7.127579944639762,0.265625,6.0852723891002825e-06,22.88982486824958,10.732089918156204,20.92306990508941,0.984375,1.8890265891968738e-05
libero_spatial_t02_ep008_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep8,0.28125,0.09438611588104223,0.1291978222073362,True,7.251124885452728,2.7184645307822377,7.133043067072295,18557.065471139955,25401.32542853996,1.6017314763849089,6.626120798661338,6.649429379590107,0.0,3.107144948444329e-06,2.260736059714591,6.405711999786307,6.666895782743113,0.0,7.649934332221164e-06,3.5747107859195535,6.089302351376723,5.8160613835500365,0.15625,2.0359843801998068e-05,17.048521782889093,10.835963596313047,16.560261678222886,0.96875,2.5579469365766272e-05
libero_spatial_t02_ep008_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep8,0.30078125,0.10434859985861127,0.19047216870944159,True,7.43149265880473,3.4915701120819804,8.476587329921564,20515.769521001843,37448.352145625875,2.317536201594346,6.903696237959021,6.974282406381581,0.0,2.0432039491424803e-06,2.891602909594549,6.33700800855388,6.691927217032358,0.0,7.592081828988739e-06,4.817526541320455,6.778835009278801,7.954718095583676,0.265625,1.3427498288365314e-05,23.029738193335334,10.395196558770998,21.375218184606986,0.9375,1.7478485460742377e-05
libero_spatial_t02_ep009_s0016_approach,libero_spatial,approach,libero_spatial_t2_ep9,0.35546875,0.08085190113569903,0.15752684876515918,True,6.8077978704741025,4.418723215986876,7.041617465662302,15896.130578487513,30971.03868202042,2.956014175990205,5.801593848467611,5.87370235167984,0.0,8.42874078443856e-06,3.8610427915129506,5.908077971677651,5.9580617501279045,0.078125,5.962555178484763e-06,5.50034550491559,6.46690118388785,6.667066251794594,0.375,4.64760591967206e-06,19.879093151433224,9.349547685789057,19.154369601434226,0.96875,1.982286721613491e-05
libero_spatial_t02_ep009_s0032_pre_grasp,libero_spatial,pre_grasp,libero_spatial_t2_ep9,0.26953125,0.08410707042072625,0.14251134025745574,True,7.2524519957820335,2.836767048866693,7.32157186544627,16536.122901278144,28018.86958533786,1.8688486648580631,6.710524636629994,6.9953944881163155,0.0,1.7138380030701228e-06,2.4845185752525483,6.419065750022912,6.198035910310233,0.0,6.180990339998971e-06,4.083909369054959,6.077295616333531,6.187455205440247,0.125,1.652012451813789e-05,19.318932285862967,9.303670491893346,18.027008730278922,0.953125,2.3933459488034714e-05
libero_spatial_t02_ep009_s0056_manipulation,libero_spatial,manipulation,libero_spatial_t2_ep9,0.359375,0.10621264077854593,0.22866782524670656,True,7.715880627732802,4.268202828801141,8.501756366756656,20882.254878188356,44957.92378610447,2.741504709051192,7.477830988169442,7.8146193272655236,0.0,2.432433120702626e-06,3.6614137125596935,6.481206996747527,6.641406794847057,0.0,1.0167066193389473e-05,5.737432109252082,6.476328430555457,7.602966917015268,0.4375,1.0699700396799017e-05,24.842934175684015,10.633135602517802,21.074068117124828,1.0,1.578934461576864e-05
