state_id,suite,task_id,phase,episode,token_budget,eef_treatment_mm,eef_nuisance_mm,obj_treatment_mm,recovery_A_random,residual_mm_A_random,eef_dev_from_pred_mm_A_random,action_maxabs_A_random,obj_dev_from_pred_mm_A_random,recovery_B_top_D,residual_mm_B_top_D,eef_dev_from_pred_mm_B_top_D,action_maxabs_B_top_D,obj_dev_from_pred_mm_B_top_D,recovery_C_top_S,residual_mm_C_top_S,eef_dev_from_pred_mm_C_top_S,action_maxabs_C_top_S,obj_dev_from_pred_mm_C_top_S,recovery_D_top_D_times_S,residual_mm_D_top_D_times_S,eef_dev_from_pred_mm_D_top_D_times_S,action_maxabs_D_top_D_times_S,obj_dev_from_pred_mm_D_top_D_times_S,recovery_E_top_U_oracle,residual_mm_E_top_U_oracle,eef_dev_from_pred_mm_E_top_U_oracle,action_maxabs_E_top_U_oracle,obj_dev_from_pred_mm_E_top_U_oracle,recovery_F_top_U_times_S,residual_mm_F_top_U_times_S,eef_dev_from_pred_mm_F_top_U_times_S,action_maxabs_F_top_U_times_S,obj_dev_from_pred_mm_F_top_U_times_S,recovery_G_top_attention,residual_mm_G_top_attention,eef_dev_from_pred_mm_G_top_attention,action_maxabs_G_top_attention,obj_dev_from_pred_mm_G_top_attention,recovery_H_top_D_times_attention,residual_mm_H_top_D_times_attention,eef_dev_from_pred_mm_H_top_D_times_attention,action_maxabs_H_top_D_times_attention,obj_dev_from_pred_mm_H_top_D_times_attention,wall_sec
libero_goal_t08_ep009_s0056_manipulation,libero_goal,8,manipulation,libero_goal_t8_ep9,64,0.8674008795973147,0.44799193702910295,0.8817425540980556,0.06120507786217381,0.814072583623905,0.08679063605571062,0.002176254987716675,0.09657023925326252,0.9584413928111023,0.03616984690735653,0.8496082151042232,0.014543841282526651,0.8555359191911422,0.7329432512921844,0.23173287730447392,0.7164966129767375,0.01421557366847992,0.7324296943621318,0.7869830020022817,0.18462539351012572,0.825641745992089,0.016019746661186218,0.8333224509044229,0.7239140359719749,0.2392527087860279,0.7822945301813734,0.013174275557200113,0.7588734933111837,0.860810394683436,0.12078142369777722,0.837530464405632,0.015372350811958313,0.8503528857848044,0.4457121841847523,0.4809068992238032,0.42583423785905367,0.009244710206985474,0.4443153989589934,0.7293966519903267,0.23500406957436507,0.6408699742965509,0.017362306515375774,0.6342835154186933,2.63
libero_object_t00_ep000_s0024_approach,libero_object,0,approach,libero_object_t0_ep0,64,2.0055498770158344,0.4932984253238834,0.0,0.49556321484347876,1.011659771075035,1.0233133441210036,0.010847498973210653,0.0,0.8829792954067948,0.2346734847551082,1.8166685632627015,0.01958678662776947,0.0,0.8686766853716156,0.2633611983029896,1.7616122937721166,0.018651490410168965,0.0,0.9414718638803663,0.1173891094983343,2.060689493463348,0.022809942563374836,0.0,0.9691403416513801,0.061883943208457165,2.0301811068479965,0.02162681023279826,0.0,0.9537321796543984,0.09279914138033796,2.0222104856079897,0.022011101245880127,0.0,0.7167925574085592,0.5679812828839821,1.5441191788192057,0.01743379235267639,0.0,0.8767305791028002,0.2472018943888188,1.8918867600857885,0.019985343019167583,0.0,1.81
libero_object_t00_ep000_s0040_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep0,64,1.9599064892536076,3.4777257851441687,0.3191322074139959,0.06736324679562489,0.5533009516961521,1.9016591519135277,0.0028988271951675415,0.3698822069182584,-0.0277214279890321,2.0146785122973125,0.22013784595844577,0.009428431590398153,0.24456425497206322,0.5748460828436922,0.2687120056952756,1.9161617600206549,0.007978489001592001,0.5250428005646244,0.2729335763409931,1.7959723738356592,0.2577933504625496,0.00766552488009135,0.015725055028560243,0.24937643106828766,1.433794538891264,0.8413505764336776,0.008167892694473267,0.09236646868655668,0.3934525054320666,1.728562812311954,0.348719240734658,0.0069093406200408936,0.2521975191526444,0.6322240161997611,0.31995165272201614,1.7866967984425868,0.007328708966573079,0.5239785870359329,-0.02555199270485072,0.6490209296537487,1.8887033672563482,0.009203314781188965,0.5207458982358611,2.32
libero_object_t00_ep000_s0056_manipulation,libero_object,0,manipulation,libero_object_t0_ep0,64,0.6171216712830137,0.3967221713709887,0.6124081502429097,-0.12760695811505554,0.6956353786728763,0.3716107378964401,0.007533267140388489,0.37301324282193193,0.5234264998578654,0.2940045352106072,0.5865303544025281,0.012009938557942709,0.5823580873195598,0.8794639058442998,0.07444133091865064,0.6589019704248006,0.012895440061887106,0.6544566996955583,0.8605985234255037,0.0860301945123263,0.6542267531304239,0.012884087860584259,0.6502136751460005,0.35353152486169126,0.39888148144204677,0.6013714800961903,0.010908121864000956,0.5954111331350181,0.8168766677429083,0.11299938214308326,0.6839146936176226,0.013454352815945944,0.6803221789175397,0.7141398254836391,0.17624630189680876,0.46681077643357877,0.007877103984355927,0.46330954979733296,0.8782808621573898,0.07493876132948742,0.5487783202881888,0.009589478373527527,0.5457705201648901,2.79
libero_object_t00_ep001_s0024_approach,libero_object,0,approach,libero_object_t0_ep1,64,1.7668305353593468,0.6043749662170832,0.0,0.10904204970107689,1.5742154346437616,0.1981886485822529,0.0032659173011779785,0.0,0.7872016747383483,0.3759468536069123,1.5062371248427866,0.02418814351161321,0.0,0.6991731841178166,0.5315288403940245,1.251305317201121,0.019467430810133617,0.0,0.8848901972203906,0.2033792248415083,1.5704774932656973,0.022565717498461407,0.0,0.7686174838482525,0.4088353141587793,1.4906059918409607,0.025181690851847332,0.0,0.932392589354286,0.11945887354748441,1.6705366205422543,0.023927782972653706,0.0,0.27641118558874356,1.2784408896795256,0.5675233483519494,0.011017732322216034,0.0,0.7695316034542773,0.4071636370538068,1.508243824656965,0.02319560945034027,0.0,1.77
libero_object_t00_ep001_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep1,64,2.103201515422028,0.19398896233736956,0.6359808726530345,-0.09205471867250081,2.0844418499456556,0.09701390687818978,0.005530789494514465,0.0640169418781514,0.5867055230075945,0.2394974601709349,2.022610437253062,0.007500767707824707,0.5977360756505659,0.8010636839642441,0.13309120900307606,2.0527537760262193,0.00817092259724935,0.57443222113813,0.8107713102168455,0.10726346344512262,2.0450345933272023,0.00965288778146108,0.6120330674908864,0.5981634571345048,0.24691364101275504,1.9989809520290336,0.009346564610799154,0.5687121033534517,0.7485507153621976,0.13991016451074045,2.054472502970571,0.008381322026252747,0.624287792798389,-0.12979053344899041,2.0932564993557476,0.16436055189651344,0.009778370459874472,0.1175257187866269,0.7954202026780427,0.123548150460427,2.033913937206648,0.005955437819163005,0.5835833461630546,3.19
libero_object_t00_ep001_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep1,64,0.42813938717357247,0.41363638363381044,0.44235871172310703,-0.5533172840135705,0.6647727854008888,0.5237411593559699,0.010581900676091513,0.5289793859008118,0.5023003145585131,0.2130133138285303,0.2634620534172487,0.009545127550760904,0.26547402611301146,0.7399846579339157,0.11124655168596322,0.36404173826895114,0.013536949952443441,0.37447251285047334,0.6495331407596096,0.14995831203221857,0.3146795573759605,0.014037370681762695,0.321761749691148,0.5342462195323767,0.19924601386964316,0.23837184347378138,0.011512567599614462,0.24058595319828388,0.6774278576411378,0.13803034057743974,0.32994908831625375,0.012779206037521362,0.338998372327814,0.29386634787672733,0.30226576220517976,0.24819835713240931,0.006150354941685994,0.25484006991120545,0.4610453725267536,0.23080714578444897,0.34293413176280657,0.011868456999460856,0.35534935315877003,2.48
libero_object_t00_ep002_s0024_approach,libero_object,0,approach,libero_object_t0_ep2,64,0.34541335351307567,0.4768765807363268,0.0,-0.1407262125084384,0.3937650914907768,0.14316973072914863,0.0020930965741475425,0.0,0.2920547110469229,0.2443333755493238,0.14620992097448268,0.003273308277130127,0.0,0.7672736305215112,0.07983126507741606,0.35524665129459243,0.004793216784795125,0.0,0.4797844144577336,0.17948193621868722,0.18038163920581343,0.0031436681747436523,0.0,0.6733263646446233,0.11307983134776255,0.23479204219906444,0.004209727048873901,0.0,0.8022339331730465,0.0680914398136467,0.35852574929952236,0.00509298841158549,0.0,0.1987941780209751,0.276059154473879,0.24578945441065736,0.003575757145881653,0.0,-0.848628329834565,0.6373089379136397,0.3143264449610179,0.005955398082733154,0.0,1.75
libero_object_t00_ep002_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep2,64,0.3298991926602084,0.07531949256466847,0.05230041764168953,-0.4114001334213034,0.4646445783584962,0.16460302353982023,0.005825231472651164,0.054037993256568356,0.5189228212443087,0.15940571576304138,0.48791064624427544,0.010229741533597311,0.04146137545426226,0.03654648867499011,0.31690811919446243,0.10499400748835885,0.008976509173711142,0.08160193853986974,0.793548376903536,0.06808414423235587,0.3318626623665495,0.010558282335599264,0.053195046103371085,0.31261101937132524,0.22683486760423718,0.5547900637004561,0.011684338251749674,0.02126904665052536,0.7580739695981641,0.0799400116018874,0.33313420150458595,0.011767089366912842,0.07577401245621872,0.34759202103261283,0.2155028893908287,0.41624608557028114,0.008419473965962728,0.02658050081558855,0.4034755787817647,0.19688496131995806,0.5220732906181386,0.01263582706451416,0.03361697023056348,2.16
libero_object_t00_ep002_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep2,64,0.624974772897032,0.43549845304525686,0.6512317637687605,0.21528557449173466,0.4904298188214739,0.13972057763079174,0.0036685243248939514,0.14801129318216913,0.7452850890476391,0.15919857226857806,0.6495060265445401,0.010461226105690002,0.6680405445596113,0.7011668250982265,0.18678688336862634,0.7064636401494976,0.011195838451385498,0.7454737205315736,0.8339625089859884,0.1037878519898952,0.6322388640677364,0.009727617104848226,0.6672746512531323,0.295712024091064,0.44011796520132057,0.7182950022911526,0.011443421244621277,0.721828153565048,0.8495246620600075,0.09405799248439067,0.6288705354624318,0.009071727593739828,0.660826058783274,0.5987804407902936,0.25078589184831107,0.6505655237919165,0.013141711552937826,0.6852521052297093,0.8558218628234385,0.09010182680494198,0.7014444470422484,0.015134990215301514,0.7305204986366794,2.34
libero_object_t00_ep003_s0024_approach,libero_object,0,approach,libero_object_t0_ep3,64,1.2860885935488895,0.5400860108344974,0.0,0.5254274221896003,0.6103125213646093,0.8617118426609823,0.009603967269261679,0.0,0.7784661258692983,0.2849038655966109,1.0284169080934922,0.012507617473602295,0.0,0.9190131302568965,0.10417429216795437,1.2220178922858727,0.017598917086919148,0.0,0.9104992814098581,0.11508308182471398,1.2201775757708988,0.01729455590248108,0.0,0.8030372879749592,0.25331195841466475,1.0502335964359544,0.012773464123407999,0.0,0.8708296504474077,0.1661059282866018,1.2536475517319143,0.018060763676961262,0.0,-0.1534139663320114,1.4833271875457024,0.5056817335818764,0.0075940291086832685,0.0,0.6325068666589423,0.4725856621136149,0.8191656301377918,0.012439648310343424,0.0,1.81
libero_object_t00_ep003_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep3,64,0.7748025679494526,0.3100447001654804,0.2911748857007693,0.616825044149418,0.2966371900246394,0.6637857055690884,0.014314611752827963,0.2537818326317843,0.2619255269721742,0.5716330948576859,0.32332169582979153,0.011211891969045004,0.2636862769609177,0.850357899717603,0.11580522007628857,0.8867969613776187,0.010417540868123373,0.33034400279945403,0.9152903004196672,0.06599365034320762,0.716974877726129,0.009746193885803223,0.2864701330883785,0.3489469614714655,0.5040269056986678,0.39308886776429075,0.01040579378604889,0.27232829139384396,0.8078989097396697,0.1497154581846818,0.660964838703033,0.010460530718167623,0.2521790163444249,0.7329848620969669,0.20716309364292648,0.7183182525793512,0.007914985219637552,0.4258572005236042,0.5356455065560732,0.36013365247517454,0.49673208955234677,0.008886600534121195,0.2995877746739002,2.69
libero_object_t00_ep003_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep3,64,1.5069335383856384,0.3652306260233536,1.5072884061616076,0.40606714489295354,0.8950470640611994,0.7146910887089982,0.010059634844462076,0.714393733576304,0.9019108635411471,0.1477853687117424,1.457551790429583,0.021414632598559063,1.4580460165351512,0.7806137928273668,0.33058544151193897,1.3174938050950296,0.019185890754063923,1.318689100115463,0.9045304848971466,0.1438969131028281,1.5939173581036883,0.024147798617680866,1.5951434261020254,0.897455735208229,0.15450017901549362,1.4711441394222151,0.021502976616223652,1.4715955860152956,0.9174925062798175,0.12435886602297387,1.5030505573122765,0.02308538059393565,1.5034343763709876,0.6581307345130685,0.5151766308018326,1.0762466069207528,0.014770175019900003,1.076073268788081,0.752804855146822,0.37251617325695235,1.2093038935783686,0.016886400679747265,1.2089529966321777,2.44
libero_object_t00_ep004_s0024_approach,libero_object,0,approach,libero_object_t0_ep4,64,0.8670225924830702,0.46093617519810376,0.0,0.12110735880090506,0.761998461390689,0.2773243715975933,0.003943214813868205,0.0,0.4733200591487483,0.4565952020853577,0.43490278128369325,0.007101347049077352,0.0,0.8622944117466474,0.11947764973218848,0.7872189830983779,0.009602238734563192,0.0,0.7607123431436852,0.2074738805282308,0.7083109895583738,0.008848359187444052,0.0,0.43566484322703086,0.48923213399545445,0.3879545458868378,0.006143609682718913,0.0,0.9361492557846236,0.05536482452912866,0.8185510076348913,0.010663072268168131,0.0,0.5119129981317979,0.4231659293769893,0.5017952911546004,0.006735185782114665,0.0,0.46076995674409743,0.467447941527261,0.4227612664826546,0.0053303589423497515,0.0,1.78
libero_object_t00_ep004_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep4,64,3.4355455542367275,5.590263713221702,2.802807556987565,-3.03455476942109,5.834138974548118,3.1079555723651633,0.006409217913945516,2.2524357348120168,0.28024129782125645,2.0823465132729115,1.980088289855824,0.004909346501032512,1.6309514747207068,-2.8657732285948865,5.475851692759769,3.3186526035521866,0.00917902464667956,2.334151240452654,0.6909265478097718,1.167670087889223,2.3345967915630905,0.008509869376818338,2.4240716950041374,0.006372879679732879,3.4585261900673268,1.06179972973328,0.00881508986155192,1.1861824696568857,-0.5968788623890445,3.9070607815280702,1.1631317612406005,0.008807782083749771,1.3049399192569553,-0.18856692246769546,3.5924243859316713,0.717789863830312,0.00581396867831548,0.9112205125362097,-5.501692941171458e-05,3.4370975044176397,0.6585709175521995,0.005729123950004578,0.8945251802026031,2.18
libero_object_t00_ep004_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep4,64,0.37050577125731354,0.5001354847653253,0.40447268694687816,-0.11615181780498933,0.4132841284999969,0.13723760572444788,0.00598388413588206,0.14299565206741624,0.6055656110217222,0.1459683939599357,0.38901749428004484,0.008985184133052826,0.4141183468029607,0.6879866690229218,0.11547387776627073,0.4189065112648505,0.008230614165465036,0.45295096447973,0.5910656018732277,0.1512536647539033,0.45324644640194894,0.008140015105406443,0.485246592873664,0.7198959579002319,0.10382467076271175,0.36632030651624375,0.009028054773807526,0.3946802434079308,0.6944953762831488,0.11305763232354504,0.4449406168074495,0.008556815485159555,0.4778733371578253,0.015074087057853736,0.36453971606720575,0.2964427277110418,0.006228978435198466,0.30928479310178686,0.5468067323199433,0.16771391044201545,0.4209869046887423,0.009134183327356974,0.44103877020023874,2.56
libero_object_t00_ep005_s0024_approach,libero_object,0,approach,libero_object_t0_ep5,64,2.1519325477849733,0.43322067477530557,0.0,0.22245541506468403,1.6732381085803791,0.48569747392346746,0.0067778825759887695,0.0,0.9187535290774586,0.17481704306847914,1.9954157003012554,0.024818594257036846,0.0,0.8102486735457809,0.4083222424176834,1.7517676119456969,0.021323412656784058,0.0,0.9396604864849841,0.12983790093301997,2.039164802834088,0.024466534455617268,0.0,0.895963117515253,0.2238620115974013,1.930166770490071,0.023169209559758503,0.0,0.9515322570744876,0.10429076585962717,2.0655026801923917,0.024788260459899902,0.0,0.5992392730619858,0.8624231918324591,1.331107360266776,0.015759209791819256,0.0,0.8452073659560134,0.33308473768662855,1.8352837636287471,0.022305265069007874,0.0,1.79
libero_object_t00_ep005_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep5,64,0.28924976377944694,0.26729552764819686,0.2782628726957773,-1.029927621945377,0.5945190960500816,0.4570850052923697,0.32902662952740985,0.46940348889820754,0.6051161594547249,0.11426377799593285,0.3997641076607888,0.01293755571047465,0.3912407233062567,0.6210299516472643,0.1096481611399957,0.18200605508815837,0.008297433455785116,0.17169724119372828,0.8763384147355143,0.03575385798680718,0.28870940767863884,0.008429398139317831,0.2795769674335384,0.7867127026466677,0.06172316142925036,0.3445330610376464,0.012430240710576376,0.33375552233572586,0.7954610630971585,0.05915859113307916,0.3405884544232634,0.010254154602686564,0.3300539213585121,0.6156132356483436,0.11110187726717431,0.20777764057682188,0.007472614447275798,0.20018076071438232,0.8664998018890607,0.03866592052003118,0.3096712651882227,0.01060749093691508,0.30156313879813307,2.97
libero_object_t00_ep005_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep5,64,2.62053702719418,0.5176110525754722,2.6291780886729934,0.6549902088379835,0.9039952118567075,1.7203885627942201,0.03020832935969035,1.7241919848021157,0.8797421698378542,0.31499380102465663,2.5683934167639593,0.03765192627906799,2.5767266921779055,0.8338318690613468,0.43509233739772907,2.4034100360450643,0.03900225957234701,2.4155722087132263,0.944183973501481,0.1462370943854676,2.484625700472793,0.039092302322387695,2.495453285917245,0.855403217520664,0.37874315195462316,2.7028012111698723,0.039173384507497154,2.7102586764946923,0.922179167351367,0.20371752822449832,2.4233176764887,0.04025431474049886,2.4314766766776033,0.2837086328559129,1.876949547180396,0.802455046159341,0.013236363728841146,0.8121526246881138,0.8745722464983531,0.3284363766784651,2.787248511874743,0.04110240936279297,2.795798995417101,2.58
libero_object_t00_ep006_s0024_approach,libero_object,0,approach,libero_object_t0_ep6,64,1.8094152160001968,0.40465723158241856,0.0,0.2860246302836064,1.2919198357424648,0.5192323727612267,0.006137872735659282,0.0,0.685101989385332,0.5695117185145319,1.332600198002164,0.017877086997032166,0.0,0.9591372072077663,0.07388275301295318,1.8013471110546941,0.021461268266042072,0.0,0.8867647636951178,0.20473154306478203,1.6710104718168932,0.020746896664301556,0.0,0.7445998720774956,0.46186431852749504,1.4074561254841595,0.017506008346875507,0.0,0.8960537378548539,0.18796563067828057,1.7193227544266054,0.020320147275924683,0.0,0.4513051178583349,0.9925783589300127,0.8763842220893471,0.01270991563796997,0.0,0.5386863339849104,0.8344419707853806,1.0117501550201708,0.01409327487150828,0.0,1.76
libero_object_t00_ep006_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep6,64,0.4124043887178719,0.2573141763736947,0.04926363039882514,0.3892868485576761,0.25185673221110766,0.1654625752152329,0.0055257876714070635,0.027281972740304507,0.02656931810123268,0.4012575734637565,0.8069896618694884,0.011186828215916952,0.1021870751959879,0.6599938873058482,0.14020192047305557,0.27334792764961274,0.008017546186844507,0.015359178418047579,0.4666305458305897,0.21994290740085023,0.6231939281793611,0.009626736243565878,0.12203675918531338,0.2238912314433713,0.32044238767205147,0.7230191558727896,0.009186632931232452,0.12947193703561105,0.3570077210303195,0.26515526497311437,0.6723659905790137,0.010972013076146444,0.1251234381085611,0.8050489205950807,0.08044630044766012,0.33338063107576527,0.007910410563151041,0.027341432531758386,0.4704029805260452,0.2183075658621665,0.6290860874271894,0.010343889395395914,0.046015852476821266,2.26
libero_object_t00_ep006_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep6,64,0.713036517754211,0.37804604262682695,0.714566730164025,-0.01986514673018684,0.7271451926519488,0.1915872013124309,0.00560419758160909,0.19255033624992082,0.38563982708018457,0.4379546642083825,0.618994217000442,0.021092772483825684,0.6327874679381966,0.871394671432906,0.09170118859204697,0.6354760406886814,0.016912659009297688,0.6377212285623535,0.7797917356842413,0.15697309004377316,0.694874163182185,0.01675562560558319,0.7002907580251297,0.40933024493340103,0.42104296039297634,0.6660860713384887,0.022498130798339844,0.6798057460681985,0.7894318033914275,0.15012780697212694,0.5897961087563335,0.016509830951690674,0.5931277266059605,0.6378946486977177,0.2582264178468068,0.5724387521938877,0.019448737303415935,0.5787958675434839,0.5272001362938731,0.3370614190907048,0.666710852965664,0.02074354887008667,0.6771430019729846,2.55
libero_object_t00_ep007_s0024_approach,libero_object,0,approach,libero_object_t0_ep7,64,0.4827985639374536,0.5633961341188464,0.0,0.43926731619554155,0.27109985599798064,0.28644344212804634,0.005776037772496541,0.0,0.5094677040564413,0.23653633719001024,0.39274117076811504,0.010686506827672323,0.0,0.4018732292930946,0.28836945517380613,0.6381057177442861,0.010390758514404297,0.0,0.795326063676414,0.09861955882807139,0.5090215681472613,0.009394824504852295,0.0,0.1190591605799249,0.42479829246884204,0.5622543320468603,0.012321134408315023,0.0,0.7167469604737589,0.13655983767272836,0.4766246908449105,0.009074519077936808,0.0,0.06968446720775327,0.44885863472003357,0.4738575245949352,0.008880307277043661,0.0,-0.5239291243256249,0.7349891083028824,0.4083584266032418,0.005533128976821899,0.0,1.81
libero_object_t00_ep007_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep7,64,0.8388263922434022,0.2126830902334589,0.20226627889215718,0.3602618760930181,0.5394791631256982,0.3053536971630321,0.01187201744566361,0.11967029376539638,0.5536211061933959,0.3734481168990302,0.4805447920838927,0.012489985364178816,0.11323945687008564,0.7852221136393028,0.179859411750347,0.9992636331074044,0.020140310128529865,0.22005793857764766,0.6849356759791476,0.2639757430641576,0.5783457941569035,0.01675078645348549,0.14798433440203343,0.6933956951071663,0.25944724203908076,0.6049388764778665,0.011157139825324217,0.10409349707823788,0.6835373068639626,0.2642843475546251,0.5768301144959865,0.015796795797844727,0.1465308395197637,0.6382083350026293,0.30398046162784575,0.5472568877741112,0.012903100190063318,0.19740923485340758,0.5868705854074322,0.3470570772694137,0.5025677061033559,0.012034736263255278,0.17550705468444067,2.51
libero_object_t00_ep007_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep7,64,0.3836339236188827,0.29930463366235094,0.38394692464793806,-0.03539531217068196,0.39724457672255736,0.19331656549155554,0.004228651523590088,0.1944276033143972,0.6984044879481711,0.11545625494825702,0.3509934864494368,0.011707226435343424,0.3513339179146394,0.5663255968096971,0.16594745704767086,0.43192191547822284,0.009984890619913736,0.43287791801364633,0.5224165084260005,0.18273602432542288,0.43788326656751897,0.011137505372365316,0.4387210276934855,0.6969681167554306,0.11620549361121424,0.33591010580694575,0.011187414328257242,0.33633398985551793,0.39976994220206086,0.2296196259440105,0.44439096078368917,0.009858926137288412,0.44526505174069425,0.4835170193014087,0.1976807695383075,0.36659067472790796,0.012006143728892008,0.36852697959775327,0.3947209873701604,0.23180378531722745,0.3931136930536696,0.013583640257517496,0.39547662497117975,2.49
libero_object_t00_ep008_s0024_approach,libero_object,0,approach,libero_object_t0_ep8,64,2.234507022142824,0.4823516986112105,0.0,0.3712729327390664,1.4048882582043414,0.8544973181186423,0.011455277601877848,0.0,0.8594191807162677,0.3141241439543094,1.9471190549816617,0.024627914031346638,0.0,0.8564046073886554,0.32087676467877646,1.9785634201052025,0.02606584628423055,0.0,0.9796026126097136,0.045574245573456344,2.2012377300947925,0.027470062176386516,0.0,0.817477507099678,0.40785447629898736,1.848122979257349,0.023493796586990356,0.0,0.8962829029500723,0.2317665201092407,2.0035030143665242,0.024019360542297363,0.0,0.6541696427357729,0.7727464573074526,1.5487434314580752,0.018895477056503296,0.0,0.6963214718503181,0.6785572371003975,1.6752378708053295,0.018834233283996582,0.0,1.77
libero_object_t00_ep008_s0040_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep8,64,0.17825735207611793,0.23654134200273966,0.031675153660231783,-0.20569924380031082,0.18488809520154734,0.30315847685173775,0.007894694805145264,0.026296581453518212,0.44278703841034805,0.09392649787076564,0.12345986111356459,0.008546908696492514,0.03298155784983208,0.5799462258222584,0.06747056369550176,0.11954098213526093,0.013999998569488525,0.029401287961100562,0.13723990394557828,0.14877368723851458,0.07724071366511456,0.00982213020324707,0.02450432074796808,-0.06640006819734894,0.16988652115371772,0.18623019363729834,0.008190075556437174,0.029243275246421913,0.7017238268433864,0.0491067421130477,0.1687377745788634,0.010250548521677652,0.026168738858490012,-0.4661945555298066,0.2340090781226414,0.2321351075059416,0.006987680991490682,0.019537001320878617,-0.3115618652874146,0.20725092224565014,0.3234626210255723,0.011092623074849447,0.025816565177542477,2.08
libero_object_t00_ep008_s0056_manipulation,libero_object,0,manipulation,libero_object_t0_ep8,64,0.7685565060827516,0.30674228440293555,0.7680342489265911,0.08441916493304051,0.703601041389602,0.07580659363698089,0.007504661877950032,0.07783404923807964,0.8277754923362576,0.13214317315801374,0.6390409920662105,0.023131688435872395,0.639859319130079,0.7711088613540863,0.17571869660296754,0.9015285610685849,0.021219149231910706,0.9019686580584878,0.8645301710402903,0.10392276227241698,0.7897056233157965,0.021337042252222698,0.789366769425367,0.8627059264071161,0.10552969464795003,0.7799513159928377,0.022604475418726604,0.7842551876837897,0.8401603023898044,0.12270098999586003,0.7659058770089003,0.020519604285558064,0.7653664572107476,0.6768132479821203,0.2481362590093382,0.7172569857348593,0.01838157574335734,0.7164620521876949,0.7967229560670136,0.15597299313407018,0.7502441986773425,0.020075425505638123,0.7559481713114896,2.57
libero_object_t00_ep009_s0024_approach,libero_object,0,approach,libero_object_t0_ep9,64,0.6404409286281045,0.5497517086221806,0.0,0.22809345283343374,0.4943370795150266,0.1601639475080802,0.00290656586488088,0.0,0.3369209197041278,0.42473392049920794,0.4012847767366276,0.0061801572640736895,0.0,0.7473380197292814,0.16176479509342026,0.6730400912129086,0.008862515290578207,0.0,0.7367593201244343,0.16861510721889642,0.5533962800309095,0.007373690605163574,0.0,0.1866208152650287,0.5209363104405488,0.28335363764040084,0.005601803461710612,0.0,0.729226738691877,0.17343713332300803,0.5608412038928862,0.008442322413126627,0.0,0.6290456724462138,0.23765435059151951,0.4421809143623104,0.007663600146770477,0.0,0.22762439519324862,0.4946880235899152,0.42076250054384906,0.0064890384674072266,0.0,1.77
libero_object_t00_ep009_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep9,64,0.2457393566859492,0.33309791751579526,0.13308412967827504,-0.6538971482316233,0.40465572895709095,0.3392720702040908,0.006570642193158467,0.08878986472638244,-0.1787523680676334,0.28890100173058364,0.3381441738382831,0.006328741709391276,0.06508144930268876,0.4318312902127346,0.13833471129940292,0.25435928591478785,0.011483897765477499,0.13073430769786282,0.2938543204765529,0.17263000306101525,0.2405677810134549,0.008722732464472452,0.2175282414771284,-0.20335799636851823,0.29128791507728446,0.3872026792575221,0.0064795613288879395,0.2877236813918743,0.23155176125480484,0.18582645620365426,0.24975400259759176,0.008797556161880493,0.13314264842945148,-0.4493741829607168,0.3490372191338978,0.310318224074742,0.005549967288970947,0.07551506233263836,-18.898579975858468,4.656236314310919,4.641174196956807,0.008727073669433594,4.438023612080532,2.09
libero_object_t00_ep009_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep9,64,0.3795948587199169,0.39902809976755926,0.3788347595102684,-0.17698840593477083,0.44674440583123065,0.11209085797380774,0.0053719828526179,0.10879436394171325,0.28134936476174466,0.27276035176192226,0.23581490574817743,0.005483513077100118,0.2339315350500801,0.31281696183468216,0.260851857828368,0.36652481789546093,0.006340155998865764,0.36247159328471845,0.51657833567999,0.1835096725066938,0.3212791872873667,0.005445721248785655,0.31876488037498146,0.4733517337521136,0.1999082095839657,0.291294274087946,0.0052691201368967695,0.29133595982884225,0.2692565409088908,0.27737345407017333,0.3683500433394378,0.00654996931552887,0.36501654725871674,0.4011837061884762,0.22728198375507822,0.15587148570643608,0.004431615273157756,0.1574459576275214,0.09099814985244899,0.345025470472708,0.18768020205634425,0.005118384957313538,0.1814369532395027,2.16
