auroc_top_quartile,episode,log_mae,log_rmse,ndcg64,pearson,phase,predictor,spearman,split,state_id,suite,task_id,top64_precision,top64_recall
0.9931640625,libero_object_t3_ep0,0.04041700923969092,0.054097502884450324,0.9928711905737505,0.9615092524616988,approach,U_hat_mlp,0.9839594300755321,train,libero_object_t03_ep000_s0024_approach,libero_object,3,0.921875,0.921875
0.4595540364583333,libero_object_t3_ep0,,,0.5732090336084942,-0.08902486375174104,approach,B0_random,-0.06482604715037767,train,libero_object_t03_ep000_s0024_approach,libero_object,3,0.171875,0.171875
0.266845703125,libero_object_t3_ep0,,,0.6016571580204049,-0.315665723639814,approach,B0x_token_index,-0.27483262760357063,train,libero_object_t03_ep000_s0024_approach,libero_object,3,0.109375,0.109375
0.8893229166666666,libero_object_t3_ep0,,,0.893249448089882,0.6909495272213867,approach,B1_pred_norm_neg,0.5946040283817807,train,libero_object_t03_ep000_s0024_approach,libero_object,3,0.671875,0.671875
0.96533203125,libero_object_t3_ep0,,,0.8965004181135662,0.7215272548749834,approach,B2_change_norm,0.9206762130922408,train,libero_object_t03_ep000_s0024_approach,libero_object,3,0.828125,0.828125
0.9649251302083334,libero_object_t3_ep0,,,0.8966214064803271,0.5852401950110734,approach,B3_cos_dist,0.920395828564889,train,libero_object_t03_ep000_s0024_approach,libero_object,3,0.828125,0.828125
0.9646809895833334,libero_object_t3_ep0,,,0.9386519609601996,0.8647810285489317,approach,B4_linear_stats,0.9137309739070726,train,libero_object_t03_ep000_s0024_approach,libero_object,3,0.796875,0.796875
0.9947916666666666,libero_object_t3_ep0,0.03655277400891302,0.049598579924491674,0.995545751368203,0.9489733772613864,pre_grasp,U_hat_mlp,0.9891358148317693,train,libero_object_t03_ep000_s0040_pre_grasp,libero_object,3,0.9375,0.9375
0.4688313802083333,libero_object_t3_ep0,,,0.5726113296756,-0.0391123338259478,pre_grasp,B0_random,-0.07660505836575876,train,libero_object_t03_ep000_s0040_pre_grasp,libero_object,3,0.21875,0.21875
0.3397623697916667,libero_object_t3_ep0,,,0.5465568757013195,-0.22087078330481347,pre_grasp,B0x_token_index,-0.22965567063401235,train,libero_object_t03_ep000_s0040_pre_grasp,libero_object,3,0.09375,0.09375
0.8978678385416666,libero_object_t3_ep0,,,0.8597325080991535,0.6887436244804007,pre_grasp,B1_pred_norm_neg,0.6236495765621424,train,libero_object_t03_ep000_s0040_pre_grasp,libero_object,3,0.671875,0.671875
0.951416015625,libero_object_t3_ep0,,,0.8797987416914103,0.7515153296823007,pre_grasp,B2_change_norm,0.9412880521858549,train,libero_object_t03_ep000_s0040_pre_grasp,libero_object,3,0.8125,0.8125
0.95166015625,libero_object_t3_ep0,,,0.8798652145426982,0.6034287273697263,pre_grasp,B3_cos_dist,0.9414833199816892,train,libero_object_t03_ep000_s0040_pre_grasp,libero_object,3,0.8125,0.8125
0.952392578125,libero_object_t3_ep0,,,0.8835768644941461,0.8371358148701956,pre_grasp,B4_linear_stats,0.9439338235294118,train,libero_object_t03_ep000_s0040_pre_grasp,libero_object,3,0.78125,0.78125
0.996337890625,libero_object_t3_ep0,0.05169927097868539,0.07052265997808013,0.9937793870323958,0.9509588443544184,manipulation,U_hat_mlp,0.9832620450904097,train,libero_object_t03_ep000_s0064_manipulation,libero_object,3,0.9375,0.9375
0.50390625,libero_object_t3_ep0,,,0.5163723584797291,-0.022169173852740563,manipulation,B0_random,-0.04456039711604486,train,libero_object_t03_ep000_s0064_manipulation,libero_object,3,0.1875,0.1875
0.24430338541666666,libero_object_t3_ep0,,,0.43401199111854394,-0.3251821307740655,manipulation,B0x_token_index,-0.31200932707713436,train,libero_object_t03_ep000_s0064_manipulation,libero_object,3,0.03125,0.03125
0.934326171875,libero_object_t3_ep0,,,0.9019810367671874,0.8216456856397495,manipulation,B1_pred_norm_neg,0.669737783245594,train,libero_object_t03_ep000_s0064_manipulation,libero_object,3,0.765625,0.765625
